snapshot_ts_ist,platform,location,brand,is_own,brand_sku,size,pack,barcode,platform_product_id,listing_name,price,mrp,discount_pct,state,inventory,rating,merchant_id,note
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,2,4.73,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,1,4.73,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,out_of_stock,0,4.73,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,out_of_stock,0,4.73,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,13,4.68,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,12,4.68,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,11,4.68,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,10,4.68,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,9,4.68,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,8,4.68,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,7,4.68,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,7,4.68,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,6,4.68,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,5,4.68,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,4,4.68,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,3,4.68,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,2,4.68,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,available,1,4.68,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,694011,Nua Ultra-Absorbent Comfort Disposable Period Panty,339.0,499.0,32.1,out_of_stock,0,4.68,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,1,4.7,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,11,4.7,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,10,4.7,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,9,4.7,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,8,4.7,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,7,4.7,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,6,4.7,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,6,4.7,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,5,4.7,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,4,4.7,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,3,4.7,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,2,4.7,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,11,4.7,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,10,4.7,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty,,Single,,706743,Nua Ultra-Absorbent Comfort Disposable Period Panty,189.0,269.0,29.7,available,10,4.7,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,4,4.7,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,4,4.7,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,3,4.7,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,2,4.7,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,1,4.7,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,8,4.7,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,8,4.7,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,8,4.7,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,8,4.7,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,7,4.7,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,6,4.7,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,5,4.7,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,4,4.7,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,4,4.7,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),M-L,Single,,549360,Nua Ultra-Absorbent Comfort Disposable Period Panty (M - L),179.0,249.0,28.1,available,4,4.7,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,4,4.69,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,3,4.69,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,2,4.69,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,7,4.69,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,6,4.69,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,6,4.69,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,5,4.69,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,5,4.69,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,5,4.69,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,4,4.69,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,3,4.69,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,2,4.69,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,7,4.69,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,6,4.69,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,695727,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),329.0,539.0,39.0,available,6,4.69,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,2,4.69,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,1,4.69,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,9,4.69,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,8,4.69,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,6,4.69,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,5,4.69,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,4,4.69,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,3,4.69,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,2,4.69,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,11,4.69,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,9,4.69,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,8,4.69,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,7,4.69,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,6,4.69,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),XL-XXL,Single,,547175,Nua Ultra-Absorbent Comfort Disposable Period Panty (XL - XXL),189.0,269.0,29.7,available,6,4.69,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,7,4.73,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,6,4.73,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,6,4.73,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,6,4.73,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,5,4.73,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,5,4.73,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,5,4.73,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,4,4.73,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,4,4.73,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,3,4.73,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,2,4.73,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,7,4.73,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,7,4.73,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,6,4.73,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL,XXL-3XL,Single,,628807,Nua Ultra-Absorbent Comfort Disposable Period Panty (XXL - 3XL),189.0,269.0,29.7,available,6,4.73,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,2,4.7,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,2,4.7,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,2,4.7,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,1,4.7,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,6,4.7,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,6,4.7,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,5,4.7,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,4,4.7,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,3,4.7,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Pee Safe,False,Pee Safe Comfort Period Panty,,Single,,743776,Pee Safe Comfort Period Panty,199.0,380.0,47.6,available,2,4.7,31719,
